country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_of_measure,observation_status,current_age
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1997,11.7429974025954,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1998,11.0394476327392,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1999,10.3496259047824,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2000,9.68260424790178,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2001,9.0182506450246,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2002,8.41940011930484,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2003,7.91211102509928,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2004,7.4450690631229,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2005,7.11144687648839,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2006,6.98539214743061,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2007,7.06394072983148,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2008,7.2795095677366,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2009,7.56860664258712,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2010,7.85239314949626,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2011,8.19785004786455,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2012,8.53678445776689,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2013,9.05298943739539,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2014,9.48325276381595,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2015,9.80808343863154,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2016,10.0341694870254,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2017,10.0497203093008,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2018,10.1056773937089,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2019,10.0690843590813,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2020,9.98561052408498,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2021,9.91319256546728,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2022,9.75328433730961,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1990,19.1551592534589,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1991,17.9176031402836,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1992,16.7308619365029,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1993,15.5633006531025,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1994,14.4704841489321,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1995,13.4673640876807,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1996,12.4949238528427,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1997,11.5581747798906,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1998,10.713974915322,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,1999,9.90157326452123,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2000,9.201574954236,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2001,8.5682353234697,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2002,8.02368741555331,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2003,7.56488768815058,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2004,7.20904170319965,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2005,6.98907743281562,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2006,6.94930889742492,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2007,7.07158063579636,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2008,7.40587498502577,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2009,7.93878370013077,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2010,8.64937473762895,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2011,9.50289920074121,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2012,10.4469177456528,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2013,11.4718239972321,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2014,12.4540304707906,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2015,13.1657921980106,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2016,13.5953221560036,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2017,13.6661243676525,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2018,13.5717777614263,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2019,13.278753283728,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2020,13.0704761224001,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2021,12.7638880500492,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Afghanistan,AF,AFG,4,Mortality rate age 15-19,2022,12.4692933723824,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1990,1.89922121499894,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1991,1.98030230354729,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1992,2.05295412080705,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1993,2.11823237128271,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1994,2.14973727874047,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1995,2.22962234242852,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1996,2.2681577359619,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1997,2.56046918388044,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1998,2.29213771774121,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1999,2.18959773665453,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2000,2.01687142751295,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2001,1.88309212599336,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2002,1.74216285357112,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2003,1.66710338022003,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2004,1.6389291315361,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2005,1.63766139965213,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2006,1.66374566482503,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2007,1.70914746243376,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2008,1.76417773372841,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2009,1.8232159417027,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2010,1.87598983083048,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2011,1.90662176510769,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2012,1.90321685460288,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2013,1.85696356234272,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2014,1.76656518211867,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2015,1.6731078964014,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2016,1.59425064088473,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2017,1.49046190244969,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2018,1.41837915221988,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2019,1.34213656120676,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2020,1.2894628950748,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2021,1.24805524604305,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2022,1.21453785094697,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1990,4.55985096744202,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1991,4.8726863460782,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1992,5.12085662218422,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1993,5.2663710584242,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1994,5.35691956851253,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1995,5.39792425037367,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1996,5.50641350157209,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1997,6.76106380017124,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1998,5.40149008107507,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1999,5.16494415270305,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2000,4.85684212350828,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2001,4.43743751069262,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2002,4.08038185893862,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2003,3.79248212084005,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2004,3.59522806782519,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2005,3.47902197201474,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2006,3.4144522070646,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2007,3.38585075224157,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2008,3.38172778096849,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2009,3.36617484224156,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2010,3.33122673381007,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2011,3.26934710490935,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2012,3.15489727186502,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2013,2.99016158273342,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2014,2.80330799250122,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2015,2.60209949169591,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2016,2.38861175156792,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2017,2.23614184974911,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2018,2.1026459737763,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2019,2.02018506432204,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2020,1.94887027469176,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2021,1.88643989478186,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2022,1.82712656851026,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1990,3.2590318918402,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1991,3.44567639824915,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1992,3.59201217089367,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1993,3.68153852486629,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1994,3.7273727723764,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1995,3.77553960497378,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1996,3.83866961490841,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1997,4.58837478047438,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1998,3.79291795436175,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,1999,3.62792949932054,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2000,3.39485528388987,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2001,3.13010179035073,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2002,2.89352846535441,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2003,2.72298500303836,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2004,2.61884455208108,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2005,2.56654283901937,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2006,2.55068001579326,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2007,2.55910636262065,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2008,2.58315916223827,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2009,2.60291502224237,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2010,2.60939346088398,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2011,2.59209163474732,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2012,2.53298291248461,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2013,2.42779174955092,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2014,2.28923873953679,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2015,2.14191721765334,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2016,1.99605516866128,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2017,1.86852218236492,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2018,1.76590781328054,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2019,1.68753824892496,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2020,1.62637139898981,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2021,1.57418561363194,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Albania,AL,ALB,8,Mortality rate age 15-19,2022,1.52720311691128,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Algeria,DZ,DZA,12,Mortality rate age 15-19,1990,3.71177288428058,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Algeria,DZ,DZA,12,Mortality rate age 15-19,1991,3.65583001363054,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Algeria,DZ,DZA,12,Mortality rate age 15-19,1992,3.60800928501556,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Algeria,DZ,DZA,12,Mortality rate age 15-19,1993,3.56119854224077,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Algeria,DZ,DZA,12,Mortality rate age 15-19,1994,3.5161900287608,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Algeria,DZ,DZA,12,Mortality rate age 15-19,1995,3.44926886421103,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Algeria,DZ,DZA,12,Mortality rate age 15-19,1996,3.36356123268934,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Algeria,DZ,DZA,12,Mortality rate age 15-19,1997,3.23837510895589,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Algeria,DZ,DZA,12,Mortality rate age 15-19,1998,3.10257726036216,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Algeria,DZ,DZA,12,Mortality rate age 15-19,1999,3.00651030786659,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
